AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp,source_split,acc_mag,gyro_mag,prev_acc_mag,prev_gyro_mag,delta_t,jerk_mag,gyro_delta,row_in_split,trip_seq,trip_id,driver_id,dominant_class
-0.5323782,0.26012522,-0.06718826,-0.004276057,-0.0846812,0.10919216,NORMAL,819706,test,0.5963270413096458,0.13824658441485216,0.769965288131166,0.04854054864939486,1.0,0.1736382468215203,0.0897060357654573,1306,21,TST-TRIP-022,D010,NORMAL
0.06641936,0.40992236,0.47388268,0.035430185,-0.027870728,0.3089451,NORMAL,819706,test,0.6300894119208492,0.3122165118990253,0.5963270413096458,0.13824658441485216,0.0,0.03376237061120346,0.17396992748417311,1307,21,TST-TRIP-022,D010,NORMAL
-0.19016111,0.11790848,0.016263962,0.070249505,-0.08345947,0.42562035,NORMAL,819707,test,0.22433941667098972,0.4393781496837871,0.6300894119208492,0.3122165118990253,1.0,0.4057499952498595,0.1271616377847618,1308,21,TST-TRIP-022,D010,NORMAL
-0.04119432,-1.067728,-0.6363478,0.050701816,-0.03520111,0.3211624,NORMAL,819707,test,1.2436553286779672,0.32703987442617755,0.22433941667098972,0.4393781496837871,0.0,1.0193159120069775,0.11233827525760953,1309,21,TST-TRIP-022,D010,NORMAL
-0.55222255,0.4878019,0.3996973,0.047647487,-0.005879578,0.17150041,NORMAL,819708,test,0.8382472010089879,0.1780933549716029,1.2436553286779672,0.32703987442617755,1.0,0.4054081276689794,0.14894651945457466,1310,21,TST-TRIP-022,D010,NORMAL
-0.36810088,-0.83352304,1.0102434,-0.036651913,-0.08407033,0.13057245,NORMAL,819708,test,1.3604597176363495,0.15956299010695107,0.8382472010089879,0.1780933549716029,0.0,0.5222125166273617,0.018530364864651816,1311,21,TST-TRIP-022,D010,NORMAL
0.27814722,-0.8476457,-0.07775879,0.053145275,0.055206947,0.018784106,NORMAL,819709,test,0.8954973691443668,0.07889911209960268,1.3604597176363495,0.15956299010695107,1.0,0.4649623484919827,0.0806638780073484,1312,21,TST-TRIP-022,D010,NORMAL
0.429775,0.16572022,1.0180378,0.007941248,0.025885414,-0.00076358154,NORMAL,819709,test,1.1173946053971662,0.027086918143582314,0.8954973691443668,0.07889911209960268,0.0,0.22189723625279933,0.051812193956020366,1313,21,TST-TRIP-022,D010,NORMAL
0.6374215,1.7610035,-0.5352373,0.008552114,0.031994067,-0.001985312,NORMAL,819710,test,1.9477983630206155,0.033176805765577085,1.1173946053971662,0.027086918143582314,1.0,0.8304037576234493,0.00608988762199477,1314,21,TST-TRIP-022,D010,NORMAL
0.3324808,0.8896878,0.0733099,0.06169739,0.11995866,0.01695151,NORMAL,819710,test,0.9526081068705483,0.13595588156857283,1.9477983630206155,0.033176805765577085,0.0,0.9951902561500672,0.10277907580299575,1315,21,TST-TRIP-022,D010,NORMAL
0.2520442,-0.26006263,0.91734314,0.0036651916,-0.024205536,-0.018478673,NORMAL,819711,test,0.98624403003578,0.03067251144515127,0.9526081068705483,0.13595588156857283,1.0,0.033635923165231674,0.10528337012342157,1316,21,TST-TRIP-022,D010,NORMAL
1.4884672,1.326464,-0.8127489,-0.027488936,0.030772336,0.008399397,NORMAL,819712,test,2.1530448493292123,0.04210852805872702,0.98624403003578,0.03067251144515127,1.0,1.1668008192934323,0.011436016613575753,1317,21,TST-TRIP-022,D010,NORMAL
1.2466242,-0.8982107,-0.6715927,0.0061086523,-0.082237735,-0.0062613687,NORMAL,819712,test,1.676869438064103,0.08270166521207334,2.1530448493292123,0.04210852805872702,0.0,0.4761754112651093,0.040593137153346316,1318,21,TST-TRIP-022,D010,NORMAL
-0.63489985,-1.0217842,-1.0310879,-0.004276057,0.047876563,0.01450805,NORMAL,819713,test,1.584387272236833,0.05020889824486012,1.676869438064103,0.08270166521207334,1.0,0.09248216582726987,0.03249276696721322,1319,21,TST-TRIP-022,D010,NORMAL
-0.45835984,-0.16163713,0.6671524,0.004886922,-0.054748796,-0.011148291,NORMAL,819713,test,0.8254166399735484,0.05608562259888341,1.584387272236833,0.05020889824486012,0.0,0.7589706322632847,0.00587672435402329,1320,22,TST-TRIP-023,D011,NORMAL
-0.4794438,0.1088447,0.4065857,-0.014049901,-0.000992656,0.010842858,NORMAL,819714,test,0.6379854681111631,0.017775057064670734,0.8254166399735484,0.05608562259888341,1.0,0.18743117186238534,0.03831056553421268,1321,22,TST-TRIP-023,D011,NORMAL
-0.47525108,-0.021272898,0.22581387,-0.005497787,-0.0064904434,-0.008093964,NORMAL,819714,test,0.5266004454184042,0.011741540386987926,0.6379854681111631,0.017775057064670734,0.0,0.11138502269275885,0.006033516677682808,1322,22,TST-TRIP-023,D011,NORMAL
0.1575582,1.0732123,0.7693138,0.04886922,-0.027259862,-0.012980887,NORMAL,819715,test,1.329831925518774,0.05744392193238735,0.5266004454184042,0.011741540386987926,1.0,0.8032314801003698,0.04570238154539942,1323,22,TST-TRIP-023,D011,NORMAL
-0.7417301,-1.5360008,-0.13689518,0.007330383,-0.026648996,0.009010263,NORMAL,819715,test,1.711199079345791,0.02907040319747688,1.329831925518774,0.05744392193238735,0.0,0.3813671538270169,0.02837351873491047,1324,22,TST-TRIP-023,D011,NORMAL
-0.39812708,1.2096269,0.0637064,0.009162978,-0.004046982,0.020005837,NORMAL,819716,test,1.27505329866398,0.02237346068911506,1.711199079345791,0.02907040319747688,1.0,0.436145780681811,0.006696942508361819,1325,22,TST-TRIP-023,D011,NORMAL
1.562933,-0.78387165,-0.010087013,-0.040927973,-0.011377365,0.024892759,NORMAL,819716,test,1.748518250975375,0.04923609305036332,1.27505329866398,0.02237346068911506,0.0,0.47346495231139496,0.026862632361248258,1326,22,TST-TRIP-023,D011,NORMAL
-0.3579247,-1.3790075,-0.050811768,-0.02687807,-0.021762075,-0.014202617,NORMAL,819717,test,1.4256064013933247,0.037386265992730726,1.748518250975375,0.04923609305036332,1.0,0.3229118495820502,0.011849827057632593,1327,22,TST-TRIP-023,D011,NORMAL
-1.1004963,-1.259039,-0.5050068,-0.021991149,-0.06818783,-0.004428773,NORMAL,819717,test,1.7467979785541687,0.07178303995188996,1.4256064013933247,0.037386265992730726,0.0,0.321191577160844,0.03439677395915924,1328,22,TST-TRIP-023,D011,NORMAL
0.10609293,-0.6496707,0.6239996,-0.014660766,-0.06330091,-0.007483099,NORMAL,819718,test,0.9070298942342722,0.06540596331511873,1.7467979785541687,0.07178303995188996,1.0,0.8397680843198966,0.006377076636771228,1329,22,TST-TRIP-023,D011,NORMAL
0.7784617,0.9751879,-0.9898443,-0.012217305,0.024663685,-0.00015271631,NORMAL,819719,test,1.59272904064558,0.027524229716989174,0.9070298942342722,0.06540596331511873,1.0,0.6856991464113079,0.03788173359812956,1330,22,TST-TRIP-023,D011,NORMAL
0.6399298,0.110566825,-1.02524,-0.0,0.020387627,-0.007483099,NORMAL,819719,test,1.2136112348353654,0.021717552931555847,1.59272904064558,0.027524229716989174,0.0,0.3791178058102147,0.005806676785433326,1331,22,TST-TRIP-023,D011,NORMAL
0.21207404,0.38394696,0.00066947937,0.02321288,0.0081703225,0.0096211275,NORMAL,819720,test,0.43862411554517844,0.026422680825753896,1.2136112348353654,0.021717552931555847,1.0,0.7749871192901869,0.004705127894198049,1332,22,TST-TRIP-023,D011,NORMAL
0.33154225,0.16946054,-0.5828991,-0.03176499,-0.07551821,-0.00992656,NORMAL,819720,test,0.6916708024291355,0.08252606391157766,0.43862411554517844,0.026422680825753896,0.0,0.25304668688395704,0.05610338308582376,1333,22,TST-TRIP-023,D011,NORMAL
-0.39738965,-0.40224996,0.4703493,0.010995574,0.07414377,0.023060163,NORMAL,819721,test,0.7354944107589222,0.07842175970347098,0.6916708024291355,0.08252606391157766,1.0,0.04382360832978671,0.004104304208106674,1334,22,TST-TRIP-023,D011,NORMAL
-1.0563784,-0.43204993,0.122083664,0.0067195175,-0.010155635,0.009010263,NORMAL,819721,test,1.1478270283519332,0.01514838859467238,0.7354944107589222,0.07842175970347098,0.0,0.412332617593011,0.0632733711087986,1335,22,TST-TRIP-023,D011,NORMAL
-0.12527609,0.55506927,0.8313246,-0.0018325958,-0.05535966,-0.012980887,NORMAL,819722,test,1.0074207580694279,0.056890717959861836,1.1478270283519332,0.01514838859467238,1.0,0.1404062702825053,0.04174232936518946,1336,22,TST-TRIP-023,D011,NORMAL
-0.0018119812,-0.23545912,0.4155836,-0.08368854,-0.07124216,0.0041233404,NORMAL,819722,test,0.47765469646597586,0.10998281240653683,1.0074207580694279,0.056890717959861836,0.0,0.5297660616034521,0.053092094446674995,1337,22,TST-TRIP-023,D011,NORMAL
-0.16548455,-0.8058642,-0.5748968,0.028710667,0.03688099,-0.0025961774,NORMAL,819723,test,1.0036476352687644,0.04681078892795185,0.47765469646597586,0.10998281240653683,1.0,0.5259929388027886,0.06317202347858497,1338,22,TST-TRIP-023,D011,NORMAL
-0.59557295,0.002704613,1.1347857,0.015882496,0.045433104,0.01695151,NORMAL,819723,test,1.2815822402903654,0.051027191864190725,1.0036476352687644,0.04681078892795185,0.0,0.27793460502160094,0.004216402936238872,1339,22,TST-TRIP-023,D011,NORMAL
-0.2539755,-0.67213225,0.3987484,-0.057421334,-0.05352707,-0.0050396384,NORMAL,819724,test,0.8217454609505747,0.07866228306073508,1.2815822402903654,0.051027191864190725,1.0,0.4598367793397907,0.027635091196544358,1340,22,TST-TRIP-023,D011,NORMAL
0.23046088,-0.034508895,0.25788975,-0.044593163,-0.030925052,-0.0032070426,NORMAL,819724,test,0.34757762327220937,0.05436169745128906,0.8217454609505747,0.07866228306073508,0.0,0.4741678376783653,0.02430058560944602,1341,22,TST-TRIP-023,D011,NORMAL
-0.50275767,-0.3450093,0.5548334,0.048258353,-0.025427265,0.021838432,NORMAL,819725,test,0.8244008694718116,0.05875654475776684,0.34757762327220937,0.05436169745128906,1.0,0.4768232461996022,0.004394847306477781,1342,22,TST-TRIP-023,D011,NORMAL
-0.6537423,1.1101812,0.3085518,-0.035430185,0.011224649,0.005955936,NORMAL,819726,test,1.3247964013107711,0.03763992465379709,0.8244008694718116,0.05875654475776684,1.0,0.5003955318389596,0.021116620103969752,1343,22,TST-TRIP-023,D011,NORMAL
-0.4568838,-0.4806454,0.31228065,-0.010995574,-0.04192063,0.010231993,NORMAL,819726,test,0.7329952330049784,0.0445301644723936,1.3247964013107711,0.03763992465379709,0.0,0.5918011683057928,0.006890239818596509,1344,22,TST-TRIP-023,D011,NORMAL
-0.06943059,0.3664011,-0.10767841,0.0012217305,-0.025427265,0.0071776668,NORMAL,819727,test,0.3881559131187958,0.02644914613908505,0.7329952330049784,0.0445301644723936,1.0,0.34483931988618255,0.01808101833330855,1345,22,TST-TRIP-023,D011,NORMAL
-0.008909464,0.9147516,0.13369083,-0.03848451,-0.092622444,0.0010690142,NORMAL,819727,test,0.9245123613437606,0.10030512167298855,0.3881559131187958,0.02644914613908505,0.0,0.5363564482249648,0.0738559755339035,1346,22,TST-TRIP-023,D011,NORMAL
0.31689358,-0.072712876,-0.65704536,0.029321533,0.09430232,-0.022143865,NORMAL,819728,test,0.7330875176122817,0.10120785844978003,0.9245123613437606,0.10030512167298855,1.0,0.19142484373147883,0.0009027367767914796,1347,22,TST-TRIP-023,D011,NORMAL
0.68729806,-0.30515024,-0.20588398,-0.032375857,-0.093844175,-0.022143865,NORMAL,819728,test,0.7796688434665461,0.10171173017431813,0.7330875176122817,0.10120785844978003,0.0,0.04658132585426433,0.0005038717245380991,1348,22,TST-TRIP-023,D011,NORMAL
-0.23575103,-0.5764931,0.10907173,-0.018325957,-0.027259862,-0.0056505036,NORMAL,819729,test,0.6323128061164536,0.033329700976133976,0.7796688434665461,0.10171173017431813,1.0,0.1473560373500925,0.06838202919818415,1349,22,TST-TRIP-023,D011,NORMAL
0.93766165,0.2625809,1.0231161,0.017104227,0.07780896,0.020616703,NORMAL,819729,test,1.4124180163835147,0.08229117376814683,0.6323128061164536,0.033329700976133976,0.0,0.7801052102670611,0.04896147279201286,1350,22,TST-TRIP-023,D011,NORMAL
-0.55410755,0.124307245,-0.5251303,-0.017104227,-0.02359467,-0.01786781,NORMAL,819730,test,0.7734657717731164,0.03418364620505731,1.4124180163835147,0.08229117376814683,1.0,0.6389522446103983,0.048107527563089524,1351,22,TST-TRIP-023,D011,NORMAL
0.26962113,-0.8830911,-0.38508892,-0.054367006,0.028328875,0.01572978,NORMAL,819730,test,1.000419372537564,0.0632907772034604,0.7734657717731164,0.03418364620505731,0.0,0.2269536007644477,0.029107130998403084,1352,22,TST-TRIP-023,D011,NORMAL
0.69780064,-1.081923,-0.28413677,-0.008552114,-0.022983804,-0.0032070426,NORMAL,819731,test,1.3184145081041252,0.02473214552798901,1.000419372537564,0.0632907772034604,1.0,0.3179951355665611,0.03855863167547138,1353,22,TST-TRIP-023,D011,NORMAL
1.1408199,0.5451913,0.9354429,-0.03176499,-0.12744176,-0.039858956,NORMAL,819732,test,1.5728181767108715,0.13725579461358867,1.3184145081041252,0.02473214552798901,1.0,0.25440366860674635,0.11252364908559966,1354,22,TST-TRIP-023,D011,NORMAL
-1.0880544,-0.9258491,-0.22787666,-0.020158553,-0.14454599,-0.028252518,NORMAL,819732,test,1.4467158343997364,0.14865434826292245,1.5728181767108715,0.13725579461358867,0.0,0.12610234231113515,0.011398553649333787,1355,22,TST-TRIP-023,D011,NORMAL
-0.11286044,0.1550539,-0.06820774,0.0018325958,-0.09934196,0.005955936,NORMAL,819733,test,0.20354725893047834,0.09953721212513375,1.4467158343997364,0.14865434826292245,1.0,1.243168575469258,0.0491171361377887,1356,22,TST-TRIP-023,D011,NORMAL
-1.7604014,-1.4868883,1.2762117,-0.035430185,-0.13843733,-0.016646078,NORMAL,819733,test,2.6341158305996606,0.1438655075389692,0.20354725893047834,0.09953721212513375,0.0,2.4305685716691823,0.044328295413835456,1357,22,TST-TRIP-023,D011,NORMAL
-0.1823368,-0.08131401,-0.60314846,0.01160644,0.015500706,0.00045814895,NORMAL,819734,test,0.6353319932577705,0.01936985380513808,2.6341158305996606,0.1438655075389692,1.0,1.99878383734189,0.12449565373383112,1358,22,TST-TRIP-023,D011,NORMAL
-0.0380826,0.4184468,-0.83465385,0.02565634,0.018555032,0.009010263,NORMAL,819734,test,0.9344490666552258,0.03291993065068323,0.6353319932577705,0.01936985380513808,0.0,0.2991170733974553,0.013550076845545149,1359,22,TST-TRIP-023,D011,NORMAL
-0.11637902,0.07985501,0.68751144,-0.039095376,-0.009544769,-0.011759156,NORMAL,819735,test,0.7018496128439012,0.04192646884340575,0.9344490666552258,0.03291993065068323,1.0,0.23259945381132452,0.00900653819272252,1360,22,TST-TRIP-023,D011,NORMAL
0.54479384,0.7343402,0.679739,0.0036651916,-0.1530981,-0.001985312,NORMAL,819735,test,1.1393423390530983,0.15315483445458733,0.7018496128439012,0.04192646884340575,0.0,0.4374927262091971,0.11122836561118157,1361,22,TST-TRIP-023,D011,NORMAL
0.20516133,0.6338358,0.023386002,0.044593163,-0.1970804,-0.023365596,NORMAL,819736,test,0.6666227552210867,0.2034089116212458,1.1393423390530983,0.15315483445458733,1.0,0.4727195838320116,0.05025407716665847,1362,22,TST-TRIP-023,D011,NORMAL
-0.14532113,-0.32087243,0.13595867,0.022602014,0.025274549,0.025503624,NORMAL,819736,test,0.3775739756746361,0.04242745221130975,0.6666227552210867,0.2034089116212458,0.0,0.28904877954645064,0.16098145940993605,1363,22,TST-TRIP-023,D011,NORMAL
-1.1229378,0.52531016,-0.6624956,-0.0061086523,-0.1567633,0.0065668016,NORMAL,819737,test,1.405645932262967,0.15701965081818917,0.3775739756746361,0.04242745221130975,1.0,1.028071956588331,0.11459219860687941,1364,22,TST-TRIP-023,D011,NORMAL
-1.019841,-0.022944242,-0.33764076,0.032375857,0.037491854,0.022449298,NORMAL,819737,test,1.0745247257905852,0.05438571699936086,1.405645932262967,0.15701965081818917,0.0,0.33112120647238186,0.10263393381882831,1365,22,TST-TRIP-023,D011,NORMAL
-1.4526356,-1.0807331,0.27046394,0.0036651916,0.045433104,0.03894266,NORMAL,819738,test,1.8306515131677283,0.05995107452260657,1.0745247257905852,0.05438571699936086,1.0,0.7561267873771431,0.005565357523245711,1366,22,TST-TRIP-023,D011,NORMAL
-1.1156191,-1.3985928,1.1137466,-0.112399206,0.10407617,0.034055736,NORMAL,819739,test,2.107391583334291,0.15692426143143395,1.8306515131677283,0.05995107452260657,1.0,0.27674007016656255,0.09697318690882739,1367,22,TST-TRIP-023,D011,NORMAL
0.77557445,-1.0661643,1.050662,-0.052534413,0.14500414,0.03772093,NORMAL,819739,test,1.6858566606717467,0.158773214763886,2.107391583334291,0.15692426143143395,0.0,0.4215349226625442,0.0018489533324520524,1368,22,TST-TRIP-023,D011,NORMAL
-0.84250295,-0.07383531,-0.79077625,0.03604105,0.06498079,0.022449298,NORMAL,819740,test,1.1578384823996657,0.07762365190339478,1.6858566606717467,0.158773214763886,1.0,0.528018178272081,0.08114956286049123,1369,22,TST-TRIP-023,D011,NORMAL
-1.009036,-1.7919924,0.033999443,0.08674286,0.2567925,0.060322944,NORMAL,819740,test,2.056829203672019,0.2776788961913684,1.1578384823996657,0.07762365190339478,0.0,0.8989907212723531,0.2000552442879736,1370,22,TST-TRIP-023,D011,NORMAL
0.54109883,-1.1303232,-0.27791977,0.04520403,0.18654297,0.05299256,NORMAL,819741,test,1.2836112646913247,0.19912281486563863,2.056829203672019,0.2776788961913684,1.0,0.7732179389806941,0.07855608132572975,1371,22,TST-TRIP-023,D011,NORMAL
-0.41459835,-0.396294,-0.89555454,-0.014660766,0.08391761,0.012675454,NORMAL,819741,test,1.0634654015873455,0.08612647944694461,1.2836112646913247,0.19912281486563863,0.0,0.2201458631039792,0.11299633541869401,1372,22,TST-TRIP-023,D011,NORMAL
0.6754594,-0.11806655,-0.49984646,-0.01282817,0.033826664,0.01450805,NORMAL,819742,test,0.8485467546645818,0.038978053539399524,1.0634654015873455,0.08612647944694461,1.0,0.21491864692276363,0.04714842590754509,1373,22,TST-TRIP-023,D011,NORMAL
0.047496796,-0.8718327,0.9968786,-0.15821409,-0.09017898,-0.041691553,NORMAL,819742,test,1.3251849476799515,0.18682112380542065,0.8485467546645818,0.038978053539399524,0.0,0.4766381930153697,0.14784307026602111,1374,22,TST-TRIP-023,D011,NORMAL
-0.03604412,-0.17091045,0.53518295,-0.0012217305,-0.093844175,-0.0056505036,NORMAL,819743,test,0.5629656743323517,0.09402207186495556,1.3251849476799515,0.18682112380542065,1.0,0.7622192733475999,0.09279905194046509,1375,22,TST-TRIP-023,D011,NORMAL
0.0914489,-0.5476173,-0.4368,-0.1704314,0.1914299,-0.028863383,NORMAL,819743,test,0.7064289409208119,0.2579251123837589,0.5629656743323517,0.09402207186495556,0.0,0.1434632665884602,0.16390304051880336,1376,22,TST-TRIP-023,D011,NORMAL
0.7871301,-0.70804566,0.4132309,-0.03359759,0.057650406,0.00045814895,NORMAL,819744,test,1.1365131885225335,0.06672763495159499,0.7064289409208119,0.2579251123837589,1.0,0.4300842476017216,0.19119747743216392,1377,22,TST-TRIP-023,D011,NORMAL
-0.46548605,0.12227303,-1.8234601,0.009162978,0.003894266,-0.00870483,NORMAL,819744,test,1.8859042109561113,0.013224958935140025,1.1365131885225335,0.06672763495159499,0.0,0.7493910224335778,0.05350267601645497,1378,22,TST-TRIP-023,D011,NORMAL
-0.36408556,-0.5022062,-0.51933,0.053145275,-0.010155635,0.0047342055,NORMAL,819745,test,0.8089950625430007,0.05431362516712616,1.8859042109561113,0.013224958935140025,1.0,1.0769091484131106,0.041088666231986135,1379,22,TST-TRIP-023,D011,NORMAL
0.5356431,0.76722914,0.33683014,-0.0012217305,0.04176791,0.010842858,NORMAL,819746,test,0.994489128676211,0.04316964791136122,0.8089950625430007,0.05431362516712616,1.0,0.1854940661332103,0.011143977255764936,1380,23,TST-TRIP-024,D012,NORMAL
-0.16991651,-0.7847386,1.0975533,0.03481932,-0.23128885,0.012675454,NORMAL,819746,test,1.3598932079547386,0.2342383066744016,0.994489128676211,0.04316964791136122,0.0,0.3654040792785276,0.19106865876304038,1381,23,TST-TRIP-024,D012,NORMAL
1.2152193,0.41720176,0.15702057,-0.050701816,-0.00038179077,0.033444874,NORMAL,819747,test,1.2943997508662897,0.06074026264979259,1.3598932079547386,0.2342383066744016,1.0,0.06549345708844889,0.173498044024609,1382,23,TST-TRIP-024,D012,NORMAL
-0.058327317,-0.26439726,0.3822918,0.039095376,0.065591656,-0.00992656,NORMAL,819747,test,0.46846025162351407,0.07700162566360085,1.2943997508662897,0.06074026264979259,0.0,0.8259394992427755,0.016261363013808254,1383,23,TST-TRIP-024,D012,NORMAL
-0.29171085,-0.30647177,0.22200298,-0.10567969,0.059483003,0.025503624,NORMAL,819748,test,0.4778132364674882,0.12392279597203852,0.46846025162351407,0.07700162566360085,1.0,0.009352984843974121,0.046921170308437676,1384,23,TST-TRIP-024,D012,NORMAL
0.12322605,-0.08524388,0.3032503,-0.096516706,0.014278975,-0.0025961774,NORMAL,819748,test,0.33824831548161016,0.0976017612609185,0.4778132364674882,0.12392279597203852,0.0,0.13956492098587803,0.026321034711120017,1385,23,TST-TRIP-024,D012,NORMAL
0.016262531,-0.45781517,-0.8886137,0.02321288,-0.065133505,-0.033750303,NORMAL,819749,test,0.9997467217372332,0.07694344822056803,0.33824831548161016,0.0976017612609185,1.0,0.6614984062556231,0.02065831304035047,1386,23,TST-TRIP-024,D012,NORMAL
0.55100536,0.5938047,-0.3073969,-0.010995574,0.0026725354,0.007788532,NORMAL,819749,test,0.8664316375920431,0.013737042031265433,0.9997467217372332,0.07694344822056803,0.0,0.1333150841451901,0.0632064061893026,1387,23,TST-TRIP-024,D012,NORMAL
0.767249,-0.22975326,1.7685375,-0.045814894,0.058872137,-0.02275473,NORMAL,819750,test,1.9414382496973417,0.07799173523233667,0.8664316375920431,0.013737042031265433,1.0,1.0750066121052986,0.06425469320107124,1388,23,TST-TRIP-024,D012,NORMAL
-0.318918,-1.1004881,0.020079613,0.1160644,0.12851077,0.05787948,NORMAL,819750,test,1.1459432533174754,0.18258148087476808,1.9414382496973417,0.07799173523233667,0.0,0.7954949963798663,0.10458974564243141,1389,23,TST-TRIP-024,D012,NORMAL
0.6802857,-0.4455669,1.5261059,-0.122783914,-0.14698945,0.0010690142,NORMAL,819751,test,1.7292535135181624,0.19152788501892276,1.1459432533174754,0.18258148087476808,1.0,0.583310260200687,0.00894640414415468,1390,23,TST-TRIP-024,D012,NORMAL
0.49609208,-0.44635832,-0.9303341,0.09773844,0.3142138,0.05299256,NORMAL,819751,test,1.1449299713496712,0.33330365461456796,1.7292535135181624,0.19152788501892276,0.0,0.5843235421684911,0.1417757695956452,1391,23,TST-TRIP-024,D012,NORMAL
-0.8348632,-0.03744054,-0.070996284,0.12889257,0.05642868,-0.044135015,NORMAL,819752,test,0.8387126022014575,0.14746318210589898,1.1449299713496712,0.33330365461456796,1.0,0.30621736914821374,0.18584047250866897,1392,23,TST-TRIP-024,D012,NORMAL
-0.091501,0.7912082,-1.6597753,0.07391469,-0.016264288,0.04505131,NORMAL,819753,test,1.8409880214814898,0.08807683574390683,0.8387126022014575,0.14746318210589898,1.0,1.0022754192800323,0.05938634636199215,1393,23,TST-TRIP-024,D012,NORMAL
-0.13184702,0.1125114,1.1624155,0.04886922,-0.061468314,-0.06918049,NORMAL,819753,test,1.1752668830751127,0.10465416611894195,1.8409880214814898,0.08807683574390683,0.0,0.665721138406377,0.016577330375035115,1394,23,TST-TRIP-024,D012,NORMAL
-0.058020473,0.28826985,-1.480731,-0.017715093,-0.11766792,-0.014813482,NORMAL,819754,test,1.5096457121017388,0.11991248127734398,1.1752668830751127,0.10465416611894195,1.0,0.3343788290266261,0.015258315158402036,1395,23,TST-TRIP-024,D012,NORMAL
-0.068933845,-0.99208313,0.3665104,-0.03359759,-0.12072224,-0.019089539,NORMAL,819754,test,1.0598635219334804,0.12675593786351086,1.5096457121017388,0.11991248127734398,0.0,0.4497821901682584,0.006843456586166877,1396,23,TST-TRIP-024,D012,NORMAL
0.888947,0.9113374,-0.21787357,-0.002443461,-0.035811976,-0.0038179078,NORMAL,819755,test,1.291600370839334,0.03609770832964882,1.0598635219334804,0.12675593786351086,1.0,0.23173684890585355,0.09065822953386204,1397,23,TST-TRIP-024,D012,NORMAL
0.33289933,-0.21730673,0.23791695,-0.02687807,-0.05047274,-0.02031127,NORMAL,819755,test,0.4633019036384853,0.06068340645551632,1.291600370839334,0.03609770832964882,0.0,0.8282984672008487,0.0245856981258675,1398,23,TST-TRIP-024,D012,NORMAL
0.59894276,0.9524411,0.35136795,-0.008552114,0.041157044,-0.010537425,NORMAL,819756,test,1.1787009438414946,0.043336800185495426,0.4633019036384853,0.06068340645551632,1.0,0.7153990402030093,0.017346606270020895,1399,23,TST-TRIP-024,D012,NORMAL
-0.714656,-0.4018001,-0.6353159,0.023823744,0.016722437,0.15622878,NORMAL,819756,test,1.0372091454903491,0.15891709278011887,1.1787009438414946,0.043336800185495426,0.0,0.14149179835114545,0.11558029259462343,1400,23,TST-TRIP-024,D012,NORMAL
-1.0380454,-0.23470366,1.0469103,-0.023823744,0.060704734,0.022449298,NORMAL,819757,test,1.4928647750967419,0.06896815561461025,1.0372091454903491,0.15891709278011887,1.0,0.4556556296063927,0.08994893716550861,1401,23,TST-TRIP-024,D012,NORMAL
0.26209903,0.80532396,-0.22258663,0.0030543262,0.027107146,0.0071776668,NORMAL,819757,test,0.8756639708996706,0.028207183012366632,1.4928647750967419,0.06896815561461025,0.0,0.6172008041970712,0.04076097260224362,1402,23,TST-TRIP-024,D012,NORMAL
0.31829417,1.19048,1.0760641,0.021380283,-0.003436117,0.019394971,NORMAL,819758,test,1.6359913680593792,0.029070402496157822,0.8756639708996706,0.028207183012366632,1.0,0.7603273971597085,0.0008632194837911895,1403,23,TST-TRIP-024,D012,NORMAL
0.25442195,-0.1597299,-1.1637363,0.0421497,0.04298964,-0.0050396384,NORMAL,819759,test,1.2018844975843155,0.06041609315921011,1.6359913680593792,0.029070402496157822,1.0,0.4341068704750637,0.03134569066305229,1404,23,TST-TRIP-024,D012,NORMAL
1.5509593,0.7002132,0.9626684,0.0720821,0.15355626,0.034055736,NORMAL,819759,test,1.9551224319896925,0.1730177657932829,1.2018844975843155,0.06041609315921011,0.0,0.753237934405377,0.1126016726340728,1405,23,TST-TRIP-024,D012,NORMAL
-0.69334424,-0.14083678,0.24528217,0.0061086523,-0.05719226,-0.009315695,NORMAL,819760,test,0.748815449000523,0.05826707827034852,1.9551224319896925,0.1730177657932829,1.0,1.2063069829891695,0.11475068752293438,1406,23,TST-TRIP-024,D012,NORMAL
-1.1231011,0.8597987,-1.019762,0.111177474,-0.044974953,-0.04596761,NORMAL,819760,test,1.7437099592497889,0.1284375268038317,0.748815449000523,0.05826707827034852,0.0,0.9948945102492659,0.07017044853348317,1407,23,TST-TRIP-024,D012,NORMAL
-0.49213338,-0.40326208,-0.1746273,0.08002335,0.05459608,0.0035124752,NORMAL,819761,test,0.6597804655955197,0.09693712384127927,1.7437099592497889,0.1284375268038317,1.0,1.0839294936542692,0.03150040296255242,1408,23,TST-TRIP-024,D012,NORMAL
0.59051085,-0.7129276,-0.24339485,-0.070249505,-0.041309763,0.26374108,NORMAL,819761,test,0.9571885288781959,0.2760450085609729,0.6597804655955197,0.09693712384127927,0.0,0.2974080632826762,0.17910788471969363,1409,23,TST-TRIP-024,D012,NORMAL
-0.9143146,-0.17333835,-2.1392765,0.15027285,0.14256068,-0.018478673,NORMAL,819762,test,2.332921197727461,0.20795898221771,0.9571885288781959,0.2760450085609729,1.0,1.375732668849265,0.06808602634326291,1410,23,TST-TRIP-024,D012,NORMAL
